Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
..\training_data\3\IMG\robocam_2017_05_29_23_40_51_650.jpg;-1.498956;0;0;3.932499;110.5299;45.10785;359.4204;284.5216;359.6762
..\training_data\3\IMG\robocam_2017_05_29_23_40_51_717.jpg;0;0;0;3.914237;110.5893;44.88;359.4569;284.3425;359.6003
..\training_data\3\IMG\robocam_2017_05_29_23_40_51_784.jpg;0;0;0;3.900473;110.6673;44.5774;359.4933;284.28;359.5134
..\training_data\3\IMG\robocam_2017_05_29_23_40_51_851.jpg;0;0;0;3.887278;110.7256;44.35129;359.5263;284.2799;359.4868
..\training_data\3\IMG\robocam_2017_05_29_23_40_51_917.jpg;0;0;0;3.869033;110.7834;44.12605;359.549;284.2814;359.4696
..\training_data\3\IMG\robocam_2017_05_29_23_40_51_984.jpg;0;0;0;3.856015;110.8602;43.82705;359.5731;284.2906;359.4832
..\training_data\3\IMG\robocam_2017_05_29_23_40_52_050.jpg;0;0;0;3.842454;110.9174;43.60379;359.5829;284.2947;359.5084
..\training_data\3\IMG\robocam_2017_05_29_23_40_52_117.jpg;0;0;0;3.825254;110.9742;43.38152;359.5775;284.2957;359.5394
..\training_data\3\IMG\robocam_2017_05_29_23_40_52_183.jpg;0;0;0;3.811922;111.05;43.08628;359.5784;284.3055;359.6183
..\training_data\3\IMG\robocam_2017_05_29_23_40_52_250.jpg;0;0;0;3.799082;111.1063;42.86594;359.5627;284.3068;359.675
..\training_data\3\IMG\robocam_2017_05_29_23_40_52_316.jpg;0;0;0;3.782051;111.1622;42.64653;359.5354;284.3069;359.7325
..\training_data\3\IMG\robocam_2017_05_29_23_40_52_383.jpg;-1.492529;0;0;3.769038;111.2364;42.35494;359.5085;284.248;359.8213
..\training_data\3\IMG\robocam_2017_05_29_23_40_52_450.jpg;-4.492867;0;0;3.755797;111.289;42.1366;359.4816;283.8669;359.8226
..\training_data\3\IMG\robocam_2017_05_29_23_40_52_516.jpg;-7.496167;0;0;3.736943;111.338;41.91809;359.4691;283.1187;359.7678
..\training_data\3\IMG\robocam_2017_05_29_23_40_52_583.jpg;-10.56378;0;0;3.721001;111.3948;41.62619;359.4737;281.4678;359.549
..\training_data\3\IMG\robocam_2017_05_29_23_40_52_649.jpg;-7.631719;0;0;3.704142;111.4323;41.40696;359.5099;280.1508;359.3362
..\training_data\3\IMG\robocam_2017_05_29_23_40_52_716.jpg;-4.645968;0;0;3.684844;111.4678;41.18703;359.6183;279.1313;359.1765
..\training_data\3\IMG\robocam_2017_05_29_23_40_52_783.jpg;-1.65658;0;0;3.669758;111.5133;40.89281;359.8769;278.3792;359.0955
..\training_data\3\IMG\robocam_2017_05_29_23_40_52_850.jpg;0;0;0;3.656302;111.5458;40.67344;0.03173831;278.1859;359.0491
..\training_data\3\IMG\robocam_2017_05_29_23_40_52_916.jpg;0;0;0;3.640568;111.5781;40.45613;0.1044451;278.143;359.0521
..\training_data\3\IMG\robocam_2017_05_29_23_40_52_983.jpg;0;0;0;3.628922;111.6201;40.16857;0.1304367;278.1333;359.0809
..\training_data\3\IMG\robocam_2017_05_29_23_40_53_050.jpg;0;0;0;3.617071;111.6512;39.95441;0.1081294;278.1341;359.122
..\training_data\3\IMG\robocam_2017_05_29_23_40_53_116.jpg;0;0;0;3.601239;111.682;39.74141;0.05935926;278.1352;359.1759
..\training_data\3\IMG\robocam_2017_05_29_23_40_53_182.jpg;0;0;0;3.589342;111.7228;39.45891;359.9698;278.1368;359.2661
..\training_data\3\IMG\robocam_2017_05_29_23_40_53_249.jpg;0;0;0;3.577335;111.7533;39.24798;359.8969;278.1409;359.3533
..\training_data\3\IMG\robocam_2017_05_29_23_40_53_315.jpg;0;0;0;3.561229;111.7836;39.03782;359.82;278.145;359.4519
..\training_data\3\IMG\robocam_2017_05_29_23_40_53_382.jpg;0;0;0;3.549149;111.8237;38.75877;359.7143;278.1496;359.5944
..\training_data\3\IMG\robocam_2017_05_29_23_40_53_449.jpg;0;0;0;3.537224;111.8536;38.55034;359.6333;278.1533;359.7052
..\training_data\3\IMG\robocam_2017_05_29_23_40_53_515.jpg;0;0;0;3.520989;111.8834;38.34254;359.5574;278.1565;359.8171
..\training_data\3\IMG\robocam_2017_05_29_23_40_53_582.jpg;0;0;0;3.509065;111.9228;38.0666;359.4529;278.1567;359.9529
..\training_data\3\IMG\robocam_2017_05_29_23_40_53_648.jpg;0;0;0;3.49714;111.9519;37.86013;359.3918;278.1473;0.02477833
..\training_data\3\IMG\robocam_2017_05_29_23_40_53_714.jpg;0;0;0;3.480182;111.9809;37.65405;359.3522;278.1374;0.07609839
..\training_data\3\IMG\robocam_2017_05_29_23_40_53_782.jpg;0;0;0;3.467746;112.0194;37.37981;359.3335;278.1204;0.1053026
..\training_data\3\IMG\robocam_2017_05_29_23_40_53_849.jpg;0;0;0;3.455467;112.0485;37.17494;359.3236;278.1162;0.1241882
..\training_data\3\IMG\robocam_2017_05_29_23_40_53_914.jpg;0;0;0;3.439776;112.0773;36.97059;359.323;278.1086;0.1253057
..\training_data\3\IMG\robocam_2017_05_29_23_40_53_981.jpg;0;0;0;3.427123;112.1157;36.69895;359.3421;278.0997;0.1065091
..\training_data\3\IMG\robocam_2017_05_29_23_40_54_048.jpg;0;0;0;3.415464;112.1445;36.49615;359.3499;278.0984;0.09482909
..\training_data\3\IMG\robocam_2017_05_29_23_40_54_114.jpg;0;0;0;3.400004;112.1732;36.29413;359.3527;278.0981;0.08258477
..\training_data\3\IMG\robocam_2017_05_29_23_40_54_181.jpg;0;0;0;3.388014;112.2111;36.02547;359.3768;278.0876;0.03692378
..\training_data\3\IMG\robocam_2017_05_29_23_40_54_248.jpg;0;0;0;3.376163;112.2396;35.82487;359.3932;278.0852;0.005946404
..\training_data\3\IMG\robocam_2017_05_29_23_40_54_314.jpg;0;0;0;3.360902;112.268;35.62506;359.4024;278.0847;359.9786
..\training_data\3\IMG\robocam_2017_05_29_23_40_54_381.jpg;0;0;0;3.349509;112.306;35.35975;359.4152;278.0903;359.9599
..\training_data\3\IMG\robocam_2017_05_29_23_40_54_448.jpg;0;0;0;3.33743;112.3344;35.1614;359.4357;278.0966;359.9625
..\training_data\3\IMG\robocam_2017_05_29_23_40_54_514.jpg;0;0;0;3.322324;112.3626;34.96385;359.4477;278.0982;359.9622
..\training_data\3\IMG\robocam_2017_05_29_23_40_54_581.jpg;0;0;0;3.31108;112.3999;34.70168;359.4515;278.0987;359.9624
..\training_data\3\IMG\robocam_2017_05_29_23_40_54_647.jpg;0;0;0;3.299555;112.4281;34.50565;359.4698;278.1075;359.9878
..\training_data\3\IMG\robocam_2017_05_29_23_40_54_713.jpg;0;0;0;3.284369;112.456;34.3104;359.4787;278.1096;0.004801698
..\training_data\3\IMG\robocam_2017_05_29_23_40_54_781.jpg;-1.509463;0;0;3.273261;112.4923;34.05124;359.4778;278.0342;0.01037832
..\training_data\3\IMG\robocam_2017_05_29_23_40_54_848.jpg;-4.508512;0;0;3.261841;112.5169;33.85731;359.48;277.6371;359.9665
..\training_data\3\IMG\robocam_2017_05_29_23_40_54_913.jpg;-7.511717;0;0;3.244447;112.5378;33.66365;359.4868;276.8667;359.8534
..\training_data\3\IMG\robocam_2017_05_29_23_40_54_980.jpg;-4.532374;0;0;3.231352;112.5563;33.47016;359.5161;276.0017;359.7239
..\training_data\3\IMG\robocam_2017_05_29_23_40_55_047.jpg;-1.533307;0;0;3.2203;112.5799;33.213;359.5638;275.3029;359.5827
..\training_data\3\IMG\robocam_2017_05_29_23_40_55_114.jpg;0;0;0;3.209172;112.5978;33.02096;359.5967;275.1495;359.5173
..\training_data\3\IMG\robocam_2017_05_29_23_40_55_180.jpg;0;0;0;3.194188;112.6212;32.76599;359.6348;275.1087;359.4614
..\training_data\3\IMG\robocam_2017_05_29_23_40_55_246.jpg;0;0;0;3.183419;112.6388;32.57556;359.6609;275.1096;359.4485
..\training_data\3\IMG\robocam_2017_05_29_23_40_55_312.jpg;0;0;0;3.172292;112.656;32.38596;359.676;275.1105;359.4458
..\training_data\3\IMG\robocam_2017_05_29_23_40_55_381.jpg;0;0;0;3.157981;112.679;32.13425;359.6912;275.1171;359.4755
..\training_data\3\IMG\robocam_2017_05_29_23_40_55_447.jpg;0;0;0;3.147181;112.696;31.94644;359.689;275.1182;359.5061
..\training_data\3\IMG\robocam_2017_05_29_23_40_55_513.jpg;0;0;0;3.13663;112.7131;31.7593;359.6849;275.123;359.5551
..\training_data\3\IMG\robocam_2017_05_29_23_40_55_580.jpg;0;0;0;3.122316;112.7299;31.57294;359.6724;275.1246;359.6079
..\training_data\3\IMG\robocam_2017_05_29_23_40_55_646.jpg;0;0;0;3.111829;112.7522;31.32571;359.6398;275.1248;359.6816
..\training_data\3\IMG\robocam_2017_05_29_23_40_55_713.jpg;0;0;0;3.101232;112.7689;31.14094;359.6212;275.1303;359.7543
..\training_data\3\IMG\robocam_2017_05_29_23_40_55_779.jpg;0;0;0;3.087118;112.7855;30.95694;359.5937;275.1312;359.8205
..\training_data\3\IMG\robocam_2017_05_29_23_40_55_847.jpg;0;0;0;3.076693;112.8073;30.71272;359.5479;275.1311;359.904
..\training_data\3\IMG\robocam_2017_05_29_23_40_55_913.jpg;0;0;0;3.066283;112.8238;30.53026;359.5158;275.1346;359.9709
..\training_data\3\IMG\robocam_2017_05_29_23_40_55_979.jpg;0;0;0;3.051992;112.8401;30.3483;359.4914;275.1382;0.03896402
..\training_data\3\IMG\robocam_2017_05_29_23_40_56_046.jpg;0;0;0;3.041301;112.8614;30.10628;359.4802;275.1291;0.08880453
..\training_data\3\IMG\robocam_2017_05_29_23_40_56_112.jpg;0;0;0;3.030607;112.8774;29.92551;359.4717;275.127;0.1212239
..\training_data\3\IMG\robocam_2017_05_29_23_40_56_179.jpg;0;0;0;3.016305;112.8932;29.74504;359.4818;275.118;0.1253807
..\training_data\3\IMG\robocam_2017_05_29_23_40_56_246.jpg;0;0;0;3.006041;112.9146;29.50558;359.485;275.1157;0.1346097
..\training_data\3\IMG\robocam_2017_05_29_23_40_56_312.jpg;0;0;0;2.995851;112.9303;29.32666;359.4891;275.1108;0.1278261
..\training_data\3\IMG\robocam_2017_05_29_23_40_56_379.jpg;0;0;0;2.981775;112.9461;29.14827;359.4997;275.1064;0.1113049
..\training_data\3\IMG\robocam_2017_05_29_23_40_56_446.jpg;0;0.1003191;0;2.971675;112.9672;28.91144;359.5057;275.1053;0.09150156
..\training_data\3\IMG\robocam_2017_05_29_23_40_56_512.jpg;0;0.300239;0;2.966839;112.9831;28.73378;359.5218;275.1052;0.07627894
..\training_data\3\IMG\robocam_2017_05_29_23_40_56_578.jpg;0;0.5004463;0;2.97533;112.9991;28.55516;359.5668;275.1052;0.06094776
..\training_data\3\IMG\robocam_2017_05_29_23_40_56_645.jpg;0;0.6996015;0;2.992105;113.0206;28.31417;359.6956;275.1052;0.0408742
..\training_data\3\IMG\robocam_2017_05_29_23_40_56_712.jpg;0;0.6991255;0;3.017064;113.037;28.13066;359.8509;275.1052;0.02645425
..\training_data\3\IMG\robocam_2017_05_29_23_40_56_778.jpg;0;0.4999549;0;3.047397;113.0536;27.94533;0.03683291;275.1051;0.01284422
..\training_data\3\IMG\robocam_2017_05_29_23_40_56_846.jpg;0;0.2994718;0;3.05984;113.0758;27.69716;0.2841142;275.1049;-0.003717943
..\training_data\3\IMG\robocam_2017_05_29_23_40_56_912.jpg;0;0.09937749;0;3.064192;113.0926;27.51173;0.4225283;275.1105;-0.0009488033
..\training_data\3\IMG\robocam_2017_05_29_23_40_56_978.jpg;0;0;0;3.055744;113.1092;27.32765;0.5068347;275.1136;-0.001030557
..\training_data\3\IMG\robocam_2017_05_29_23_40_57_045.jpg;0;0;0;3.045942;113.131;27.08447;0.5408606;275.1162;-0.001088735
..\training_data\3\IMG\robocam_2017_05_29_23_40_57_111.jpg;-2.993737;0;0;3.036061;113.146;26.90357;0.5149027;274.9137;359.9853
..\training_data\3\IMG\robocam_2017_05_29_23_40_57_178.jpg;-6.005794;0;0;3.022031;113.1581;26.72386;0.4453759;274.3674;359.9208
..\training_data\3\IMG\robocam_2017_05_29_23_40_57_245.jpg;-3.006361;0;0;3.01162;113.1715;26.48597;0.2999632;273.5683;359.7997
..\training_data\3\IMG\robocam_2017_05_29_23_40_57_311.jpg;-0.01287416;0;0;3.002161;113.1818;26.30868;0.166926;273.3096;359.7305
..\training_data\3\IMG\robocam_2017_05_29_23_40_57_377.jpg;0;0;0;2.989076;113.1922;26.13216;0.02326221;273.253;359.6764
..\training_data\3\IMG\robocam_2017_05_29_23_40_57_445.jpg;0;0;0;2.979131;113.2064;25.89725;359.8603;273.2527;359.6493
..\training_data\3\IMG\robocam_2017_05_29_23_40_57_511.jpg;0;0;0;2.968567;113.2169;25.72142;359.7589;273.2615;359.6534
..\training_data\3\IMG\robocam_2017_05_29_23_40_57_577.jpg;0;0;0;2.954623;113.2273;25.54593;359.6736;273.2697;359.675
..\training_data\3\IMG\robocam_2017_05_29_23_40_57_644.jpg;0;0;0;2.944453;113.241;25.31259;359.578;273.2787;359.7238
..\training_data\3\IMG\robocam_2017_05_29_23_40_57_711.jpg;0;0;0;2.934228;113.2512;25.13809;359.5175;273.2845;359.771
..\training_data\3\IMG\robocam_2017_05_29_23_40_57_778.jpg;0;0;0;2.920447;113.2613;24.964;359.4696;273.2888;359.8249
..\training_data\3\IMG\robocam_2017_05_29_23_40_57_845.jpg;0;0;0;2.910495;113.2746;24.73275;359.408;273.2896;359.8912
..\training_data\3\IMG\robocam_2017_05_29_23_40_57_911.jpg;0;0;0;2.900239;113.2848;24.55961;359.387;273.2975;359.9608
..\training_data\3\IMG\robocam_2017_05_29_23_40_57_977.jpg;0;0;0;2.88676;113.2947;24.38706;359.3662;273.299;0.01854144
..\training_data\3\IMG\robocam_2017_05_29_23_40_58_044.jpg;0;0;0;2.876886;113.3074;24.15752;359.3607;273.2902;0.06358432
..\training_data\3\IMG\robocam_2017_05_29_23_40_58_111.jpg;0;0;0;2.866204;113.3171;23.98587;359.3689;273.2865;0.0867252
..\training_data\3\IMG\robocam_2017_05_29_23_40_58_177.jpg;0;0;0;2.853153;113.3269;23.81485;359.3753;273.2856;0.1074999
..\training_data\3\IMG\robocam_2017_05_29_23_40_58_244.jpg;0;0;0;2.842759;113.3395;23.58726;359.4119;273.2757;0.09900028
..\training_data\3\IMG\robocam_2017_05_29_23_40_58_310.jpg;0;0;0;2.833052;113.3492;23.41738;359.4332;273.2746;0.09617931
..\training_data\3\IMG\robocam_2017_05_29_23_40_58_376.jpg;0;0.1994478;0;2.822696;113.3589;23.24788;359.4556;273.2744;0.09194327
..\training_data\3\IMG\robocam_2017_05_29_23_40_58_444.jpg;0;0.3991752;0;2.825172;113.3718;23.02099;359.5181;273.2742;0.08409786
..\training_data\3\IMG\robocam_2017_05_29_23_40_58_511.jpg;0;0.5989424;0;2.835859;113.3816;22.84918;359.6077;273.2741;0.07686577
..\training_data\3\IMG\robocam_2017_05_29_23_40_58_576.jpg;0;0.3989635;0;2.859127;113.3915;22.67575;359.7332;273.274;0.06875794
..\training_data\3\IMG\robocam_2017_05_29_23_40_58_643.jpg;0;0.1992387;0;2.867017;113.4048;22.44366;359.9113;273.2738;0.05700849
..\training_data\3\IMG\robocam_2017_05_29_23_40_58_710.jpg;0;0;0;2.866788;113.4147;22.27013;0.02388079;273.2737;0.04779093
..\training_data\3\IMG\robocam_2017_05_29_23_40_58_777.jpg;0;0;0;2.855052;113.4246;22.09773;0.1029332;273.2737;0.03846538
..\training_data\3\IMG\robocam_2017_05_29_23_40_58_843.jpg;1.484351;0;0;2.845723;113.4382;21.86965;0.1581791;273.3517;0.03899888
..\training_data\3\IMG\robocam_2017_05_29_23_40_58_910.jpg;4.492039;0;0;2.836026;113.451;21.70011;0.1620419;273.759;0.09491201
..\training_data\3\IMG\robocam_2017_05_29_23_40_58_976.jpg;1.50371;0;0;2.822911;113.4646;21.53182;0.131338;274.1932;0.1548726
..\training_data\3\IMG\robocam_2017_05_29_23_40_59_043.jpg;0;0;0;2.813779;113.4813;21.30876;0.05779235;274.3438;0.1942226
..\training_data\3\IMG\robocam_2017_05_29_23_40_59_109.jpg;0;0;0;2.804493;113.4938;21.14241;359.9852;274.3605;0.217219
..\training_data\3\IMG\robocam_2017_05_29_23_40_59_176.jpg;0;0;0;2.79194;113.506;20.97647;359.9207;274.3568;0.2173357
..\training_data\3\IMG\robocam_2017_05_29_23_40_59_243.jpg;0;0;0;2.782437;113.5224;20.75609;359.8363;274.3493;0.2016385
..\training_data\3\IMG\robocam_2017_05_29_23_40_59_309.jpg;0;0;0;2.772832;113.5347;20.59142;359.7761;274.3446;0.1792883
..\training_data\3\IMG\robocam_2017_05_29_23_40_59_375.jpg;0;0;0;2.760211;113.5471;20.42731;359.7165;274.3421;0.1529037
..\training_data\3\IMG\robocam_2017_05_29_23_40_59_442.jpg;1.523607;0;0;2.750661;113.5641;20.20925;359.6477;274.4153;0.1163796
..\training_data\3\IMG\robocam_2017_05_29_23_40_59_509.jpg;4.495234;0;0;2.740991;113.5793;20.04646;359.6058;274.8089;0.1356335
..\training_data\3\IMG\robocam_2017_05_29_23_40_59_575.jpg;4.490153;0;0;2.726087;113.5973;19.88438;359.5783;275.4986;0.2006491
..\training_data\3\IMG\robocam_2017_05_29_23_40_59_642.jpg;1.495878;0;0;2.716791;113.6214;19.66889;359.559;276.0932;0.2566009
..\training_data\3\IMG\robocam_2017_05_29_23_40_59_708.jpg;0;0;0;2.707253;113.6388;19.50778;359.5476;276.2106;0.2670097
..\training_data\3\IMG\robocam_2017_05_29_23_40_59_775.jpg;0;0;0;2.694809;113.656;19.34706;359.5446;276.2295;0.2567038
..\training_data\3\IMG\robocam_2017_05_29_23_40_59_843.jpg;0;0;0;2.685426;113.6791;19.13369;359.54;276.2331;0.2381307
..\training_data\3\IMG\robocam_2017_05_29_23_40_59_908.jpg;0;0;0;2.676322;113.6964;18.97427;359.5373;276.2303;0.2135946
..\training_data\3\IMG\robocam_2017_05_29_23_40_59_975.jpg;0;0;0;2.663821;113.7136;18.81531;359.5407;276.2272;0.180437
..\training_data\3\IMG\robocam_2017_05_29_23_41_00_042.jpg;0;0;0;2.654792;113.7366;18.60436;359.5374;276.2267;0.1378463
..\training_data\3\IMG\robocam_2017_05_29_23_41_00_108.jpg;0;0;0;2.645792;113.7538;18.44686;359.53;276.2267;0.1061557
..\training_data\3\IMG\robocam_2017_05_29_23_41_00_175.jpg;0;0.1008862;0;2.633833;113.7708;18.28981;359.5257;276.2236;0.06788158
..\training_data\3\IMG\robocam_2017_05_29_23_41_00_241.jpg;0;0.2996348;0;2.631381;113.7937;18.07998;359.5523;276.2206;0.01342628
..\training_data\3\IMG\robocam_2017_05_29_23_41_00_308.jpg;0;0.2982261;0;2.637852;113.811;17.92166;359.6016;276.2204;359.9779
..\training_data\3\IMG\robocam_2017_05_29_23_41_00_374.jpg;0;0.09837299;0;2.643262;113.8284;17.76297;359.6628;276.2204;359.9461
..\training_data\3\IMG\robocam_2017_05_29_23_41_00_441.jpg;0;0;0;2.637293;113.8514;17.55221;359.729;276.2203;359.91
..\training_data\3\IMG\robocam_2017_05_29_23_41_00_508.jpg;0;0;0;2.628476;113.8686;17.39507;359.7602;276.2203;359.8879
..\training_data\3\IMG\robocam_2017_05_29_23_41_00_575.jpg;0;0;0;2.616719;113.8859;17.23861;359.7834;276.2232;359.8775
..\training_data\3\IMG\robocam_2017_05_29_23_41_00_641.jpg;0;0;0;2.607845;113.9086;17.03114;359.7951;276.2242;359.8684
..\training_data\3\IMG\robocam_2017_05_29_23_41_00_708.jpg;0;0;0;2.59913;113.9256;16.8763;359.7953;276.2271;359.8723
..\training_data\3\IMG\robocam_2017_05_29_23_41_00_774.jpg;0;0;0;2.587384;113.9425;16.72215;359.7853;276.228;359.8776
..\training_data\3\IMG\robocam_2017_05_29_23_41_00_841.jpg;0;0;0;2.578563;113.965;16.51753;359.7672;276.2313;359.8977
..\training_data\3\IMG\robocam_2017_05_29_23_41_00_907.jpg;0;0;0;2.56991;113.9817;16.36479;359.746;276.2335;359.9162
..\training_data\3\IMG\robocam_2017_05_29_23_41_00_974.jpg;0;0;0;2.558219;113.9984;16.21261;359.723;276.2352;359.9381
..\training_data\3\IMG\robocam_2017_05_29_23_41_01_040.jpg;0;0;0;2.549607;114.0205;16.01061;359.6864;276.2379;359.9704
..\training_data\3\IMG\robocam_2017_05_29_23_41_01_107.jpg;0;0;0;2.540784;114.0371;15.85969;359.6604;276.24;-0.002205455
..\training_data\3\IMG\robocam_2017_05_29_23_41_01_174.jpg;0;0;0;2.529337;114.0534;15.70924;359.6361;276.2371;0.01407251
..\training_data\3\IMG\robocam_2017_05_29_23_41_01_241.jpg;0;0;0;2.52043;114.0751;15.50936;359.6095;276.234;0.02659374
..\training_data\3\IMG\robocam_2017_05_29_23_41_01_306.jpg;0;0;0;2.51189;114.0912;15.35992;359.5965;276.2289;0.02343553
..\training_data\3\IMG\robocam_2017_05_29_23_41_01_373.jpg;0;0;0;2.503029;114.1074;15.21102;359.5833;276.2273;0.02091254
..\training_data\3\IMG\robocam_2017_05_29_23_41_01_441.jpg;0;0;0;2.491719;114.1288;15.01318;359.5708;276.2226;0.006969165
..\training_data\3\IMG\robocam_2017_05_29_23_41_01_507.jpg;0;0;0;2.482913;114.1449;14.86536;359.5642;276.2211;-0.005374988
..\training_data\3\IMG\robocam_2017_05_29_23_41_01_573.jpg;0;0;0;2.474487;114.161;14.71811;359.5543;276.2208;359.9842
..\training_data\3\IMG\robocam_2017_05_29_23_41_01_640.jpg;0;0;0;2.46292;114.1772;14.57116;359.5578;276.2265;359.9914
..\training_data\3\IMG\robocam_2017_05_29_23_41_01_707.jpg;0;0;0;2.454547;114.1985;14.37612;359.555;276.2275;359.9939
..\training_data\3\IMG\robocam_2017_05_29_23_41_01_773.jpg;0;0;0;2.446217;114.2145;14.2304;359.5543;276.2305;0.002212411
..\training_data\3\IMG\robocam_2017_05_29_23_41_01_840.jpg;0;0;0;2.434795;114.2305;14.0851;359.559;276.2331;0.01516412
..\training_data\3\IMG\robocam_2017_05_29_23_41_01_906.jpg;0;0;0;2.426531;114.2514;13.89214;359.564;276.2308;0.02177792
..\training_data\3\IMG\robocam_2017_05_29_23_41_01_973.jpg;0;0;0;2.417953;114.2671;13.74791;359.5732;276.2283;0.01838528
..\training_data\3\IMG\robocam_2017_05_29_23_41_02_039.jpg;0;0;0;2.407017;114.2827;13.60427;359.5775;276.2278;0.01637377
..\training_data\3\IMG\robocam_2017_05_29_23_41_02_106.jpg;0;0;0;2.39886;114.3036;13.41362;359.5762;276.2278;0.01361232
..\training_data\3\IMG\robocam_2017_05_29_23_41_02_173.jpg;0;0;0;2.390588;114.3189;13.27104;359.5847;276.2228;-0.002740268
..\training_data\3\IMG\robocam_2017_05_29_23_41_02_239.jpg;0;0;0;2.379609;114.3344;13.12906;359.5873;276.2221;359.9867
..\training_data\3\IMG\robocam_2017_05_29_23_41_02_306.jpg;0;0;0;2.371546;114.3552;12.94048;359.5937;276.2261;359.9854
..\training_data\3\IMG\robocam_2017_05_29_23_41_02_373.jpg;0;0;0;2.363184;114.3706;12.79959;359.5989;276.2274;359.9873
..\training_data\3\IMG\robocam_2017_05_29_23_41_02_439.jpg;0;0;0;2.352517;114.3859;12.65927;359.5991;276.2276;359.9887
..\training_data\3\IMG\robocam_2017_05_29_23_41_02_506.jpg;0;0;0;2.344549;114.4064;12.4729;359.6019;276.2316;0.0007567102
..\training_data\3\IMG\robocam_2017_05_29_23_41_02_572.jpg;0;0;0;2.336308;114.4216;12.33366;359.6041;276.2328;0.0108864
..\training_data\3\IMG\robocam_2017_05_29_23_41_02_639.jpg;0;0;0;2.325761;114.4367;12.19498;359.6018;276.233;0.01937755
..\training_data\3\IMG\robocam_2017_05_29_23_41_02_705.jpg;0;0;0;2.317586;114.4566;12.01061;359.61;276.2279;0.0122336
..\training_data\3\IMG\robocam_2017_05_29_23_41_02_773.jpg;0;0;0;2.309726;114.4717;11.87301;359.6096;276.2275;0.01044365
..\training_data\3\IMG\robocam_2017_05_29_23_41_02_838.jpg;0;0;0;2.299302;114.4865;11.73586;359.6094;276.225;0.003093806
..\training_data\3\IMG\robocam_2017_05_29_23_41_02_905.jpg;0;0;0.2000379;2.279345;114.5061;11.55617;359.5578;276.2227;359.9889
..\training_data\3\IMG\robocam_2017_05_29_23_41_02_972.jpg;0;0;0.3993278;2.228344;114.5204;11.42746;359.4139;276.2301;0.001446425
..\training_data\3\IMG\robocam_2017_05_29_23_41_03_038.jpg;0;0;0.5995966;2.101331;114.5335;11.30718;359.1281;276.229;-0.0001230544
..\training_data\3\IMG\robocam_2017_05_29_23_41_03_105.jpg;0;0;0.8005261;1.962742;114.5494;11.16297;358.5407;276.2322;0.002409844
..\training_data\3\IMG\robocam_2017_05_29_23_41_03_171.jpg;0;0;0.999022;1.842844;114.5608;11.05981;358.282;276.2373;0.0063762
..\training_data\3\IMG\robocam_2017_05_29_23_41_03_238.jpg;0;0;1;1.685293;114.5718;10.96056;358.1922;276.2339;0.00341167
..\training_data\3\IMG\robocam_2017_05_29_23_41_03_305.jpg;0;0;1;1.576154;114.5858;10.83348;358.4044;276.2364;0.003472671
..\training_data\3\IMG\robocam_2017_05_29_23_41_03_371.jpg;0;0;1;1.449953;114.5957;10.74449;358.7305;276.2514;0.004260836
..\training_data\3\IMG\robocam_2017_05_29_23_41_03_438.jpg;0;0;1;1.181599;114.6039;10.67129;358.8273;276.2638;-0.002917082
..\training_data\3\IMG\robocam_2017_05_29_23_41_03_505.jpg;0;0;1;0.9745765;114.612;10.6016;358.5173;276.2367;-0.001501817
..\training_data\3\IMG\robocam_2017_05_29_23_41_03_572.jpg;0;0;1;0.8436759;114.6178;10.55399;358.4989;276.2006;0.005335248
..\training_data\3\IMG\robocam_2017_05_29_23_41_03_638.jpg;0;0;1;0.6261829;114.622;10.51604;358.5133;276.1212;-0.002579465
..\training_data\3\IMG\robocam_2017_05_29_23_41_03_704.jpg;0;0;1;0.4270706;114.6252;10.48725;358.4756;276.0465;359.9937
..\training_data\3\IMG\robocam_2017_05_29_23_41_03_772.jpg;0;0;1;0.1443984;114.6243;10.4851;358.3408;275.8148;0.03971714
..\training_data\3\IMG\robocam_2017_05_29_23_41_03_838.jpg;0;0;1;-0.01086574;114.6241;10.48497;358.4203;275.7914;0.02197265
..\training_data\3\IMG\robocam_2017_05_29_23_41_03_904.jpg;0;0;1;-0.1036464;114.6242;10.48498;358.9198;275.7922;359.9635
..\training_data\3\IMG\robocam_2017_05_29_23_41_03_971.jpg;0;0;1;-0.129624;114.6241;10.48512;359.3522;275.7926;359.9592
..\training_data\3\IMG\robocam_2017_05_29_23_41_04_037.jpg;0;0;1;-0.1225672;114.6241;10.48526;359.765;275.7929;359.9562
..\training_data\3\IMG\robocam_2017_05_29_23_41_04_104.jpg;0;0;0;-0.115033;114.6241;10.48545;0.2741213;275.7933;359.954
..\training_data\3\IMG\robocam_2017_05_29_23_41_04_171.jpg;0;0;0;-0.1058461;114.6241;10.48559;0.6182074;275.7936;359.9537
..\training_data\3\IMG\robocam_2017_05_29_23_41_04_237.jpg;0;0;0;-0.08409155;114.6241;10.48571;0.8981748;275.7939;359.9826
..\training_data\3\IMG\robocam_2017_05_29_23_41_04_305.jpg;1.506904;0;0;-0.06897372;114.6241;10.48584;1.186012;275.9741;0.02747533
..\training_data\3\IMG\robocam_2017_05_29_23_41_04_371.jpg;4.500371;0;0;-0.04634923;114.6237;10.48588;1.29375;276.6921;-0.0005015931
